item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
834,1650,dita_document:3f0f105fd5aed15c1880,dita_document:545b4b620f7084b39ff3,0.7463546991348267,0.9998652,conflicting information,all_notes_fr_cluster_00084,all_notes_fr_cluster_00084,all_notes_fr_cluster_00084,yes,"Passage 1 states that only the title of civility is optional, while Passage 2 specifies that only the titles M., Mme, and Mlle are optional, implying a limitation that is not present in Passage 1. This creates a conflict regarding which titles are considered optional.",True,llm_borderline,reviewed
2015,4539,dita_document:b9119367c21f6f934b87,dita_document:5cad0d6e0aee87bd4fb6,0.7463545799255371,0.9790903,independent,,,,no,"The two passages discuss different aspects of payment calculations related to PAR and PIAR, respectively. They do not duplicate information or contradict each other, as they address separate topics within the same general context.",True,llm_borderline,reviewed
2915,3474,dita_document:9ce1c7fb2596399e93a3,dita_document:f5375320d91bae7f6329,0.7463359832763672,0.9875985,independent,,,,no,"The two passages provide different calculations related to financial figures but do not overlap in content or contradict each other. They involve different amounts and formulas, indicating they are independent calculations.",True,llm_borderline,reviewed
3228,3736,dita_document:29fb3da2f4a4cca87824,dita_document:a3f122eb585a8f4403b8,0.7463338375091553,0.9976264,independent,,,,no,"The two passages provide different instructions related to requests sent to France or the United States and the handling of requests that are three years old or more. They do not overlap in content or contradict each other, thus they are independent.",True,llm_borderline,reviewed
2413,2760,dita_document:f60d40519ac35b034a65,dita_document:eff69442b872c505c078,0.7463321685791016,0.99213964,independent,,all_notes_fr_cluster_00543,,no,The two passages discuss different forms related to applications (ISP-2507 in Passage 1 and ISP3025/ISP3025B in Passage 2) without overlapping information or conflicting claims.,True,llm_borderline,reviewed
2111,2112,dita_document:6b15448fcaaca53a58ae,dita_document:4b884774c3983e1ed87b,0.7463311553001404,0.99623406,independent,,,,no,"The two passages provide different formulas related to pension calculations, with Passage 1 focusing on the RPC increase factor and Passage 2 on the base RET-PCP calculation. They do not overlap in content or contradict each other.",True,llm_borderline,reviewed
2154,3079,dita_document:b19a4501651ef579eff4,dita_document:9ddb2993b40867aa0133,0.746320903301239,0.997811,independent,,all_notes_fr_cluster_00122,,no,The two passages present different mathematical expressions and variables without any overlap or duplication of information. They are related by the common article title 'Callout' but describe different formulas or calculations.,True,llm_borderline,reviewed
2218,3079,dita_document:aa28e194c0e0941fd53b,dita_document:9ddb2993b40867aa0133,0.746320903301239,0.997811,independent,,all_notes_fr_cluster_00122,,no,The two passages present different mathematical formulas and variables without any overlap or duplication of information. They are related by the topic of 'Callout' but describe different calculations or scenarios.,True,llm_borderline,reviewed
3234,4709,dita_document:c779ee650184b13cca33,dita_document:b03650af385d614fb8ae,0.7462839484214783,0.24728824,independent,,all_notes_fr_cluster_00422,all_notes_fr_cluster_00375,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
114,1320,dita_document:cc7844acb04c9c9d36e7,dita_document:3ea01efbff4a1bb28830,0.7462767958641052,0.9856668,independent,,,,no,"The two passages discuss different aspects of the PEP and Super PEP statuses in relation to the SERTI system. Passage 1 focuses on the lack of automatic re-evaluation of client benefits when information is updated, while Passage 2 addresses the manual determination of which SURV pension is higher when accounts are in PEP or Super PEP status. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1215,5720,dita_document:5632a86153c457ad3ed2,dita_document:b037c607af6c4c23a9a8,0.74627286195755,0.9655417,duplicate/semantic duplicate,all_notes_fr_cluster_00499,all_notes_fr_cluster_00499,all_notes_fr_cluster_00499,yes,"Both passages discuss the automatic completion of tasks related to applications for pensions, specifically the SV and SRG, once the applications are authorized. They convey the same essential information, albeit with slight variations in wording.",True,llm_borderline,reviewed
4894,5152,dita_document:4a8da53018a6a94d97ff,dita_document:561a7e399d531ceacc9a,0.746272087097168,0.99772716,conflicting information,,all_notes_fr_cluster_00132,,no,"Both passages provide instructions regarding specific fields that appear based on different application forms related to Canadian benefits. However, they refer to different forms (ISP-3033 vs. ISP-5054-XXX) and different conditions (residency outside Canada vs. a specific application type), leading to mutually incompatible claims about when the field appears.",True,llm_borderline,reviewed
1904,2814,dita_document:0ae076f18a7bd419f8c5,dita_document:6876df07d27eb063bc27,0.7462648749351501,0.9921957,independent,,,,no,"Both passages discuss aspects of the SV (Sécurité de la vieillesse) benefits in Canada, but they focus on different tax implications. Passage 1 addresses the tax exemption for non-residents receiving certain benefits, while Passage 2 discusses the exemption from the recovery tax for pensioners receiving the Guaranteed Income Supplement. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2544,2606,dita_document:d5f7545f678cf0343a80,dita_document:aca6ac0422a03efbaa52,0.7462607622146606,0.9928238,independent,,,,no,"The two passages discuss different aspects of the Canada Pension Plan (CPP) and its provisions. Passage 1 focuses on the exclusion clauses related to child-rearing and disability for the additional CPP, while Passage 2 addresses the expansion of the disability clause to include children on specific applications. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2225,3329,dita_document:302e67daf5409cb17a55,dita_document:ddf88e95d7507d12f184,0.7462310791015625,0.99496,independent,,,,no,"The two passages discuss different scenarios related to pensions. Passage 1 focuses on a client receiving a RET pension and becoming eligible for a SURV pension, while Passage 2 describes a client receiving a semi-annual pension and calculating a prorated amount after retirement. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
400,3272,dita_document:38eb29ba3982aa986243,dita_document:63306466e94f5602e6cd,0.7462257146835327,0.5397302,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3247,5221,dita_document:db576057a1511650eed9,dita_document:8b631ae0ebd195fc4d40,0.7462173104286194,0.9808023,independent,,,,no,"The two passages discuss different scenarios related to residency and eligibility for benefits, with no overlapping information or contradictions. Passage 1 focuses on providing eligible periods under the Canada Pension Plan (CPP) based on foreign institution requests, while Passage 2 addresses handling incomplete residency declarations without affecting eligibility. Therefore, they are independent of each other.",True,llm_borderline,reviewed
1148,1156,dita_document:c0fb033fc3ab8a46112b,dita_document:cfe841755f83def6bd2f,0.7462164163589478,0.9800388,independent,,,,no,"The two passages discuss different aspects of pension income and options related to it. Passage 1 focuses on the criteria for granting an option in the context of a reduction or cessation of pension income, while Passage 2 addresses how the frequency of payments affects the effective date of an option when there is a reduction or loss of pension income. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1321,1578,dita_document:c62ef8cc1ab6301ffd64,dita_document:15823e999249a0e65f41,0.7462154626846313,0.9977289,independent,,,,no,"The two passages discuss different scenarios related to pension benefits from the RRQ. Passage 1 addresses the transfer of files when a requester receives certain benefits, while Passage 2 discusses the responsibility of BESS in relation to a client's foreign benefit claims based on their contributions. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2056,4852,dita_document:33c3a7f12911979dcf90,dita_document:032cbe3372f648ef37f1,0.7462077736854553,0.9701552,independent,,,,no,"The two passages discuss different aspects of pension and benefit cancellation related to the SV and SRG. Passage 1 focuses on the timeline for submitting a cancellation request, while Passage 2 addresses the consequences of pension cessation on other benefits. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
