item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
3652,3994,dita_document:1296dd8bbfd143134ad0,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0003.dita,Note,,,KA-05092_note_0003.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3655,3994,dita_document:dd0c62134acd24bb51e5,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0006.dita,Note,,,KA-05092_note_0006.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3659,3994,dita_document:a634a804829e5795adcf,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0004.dita,Note,,,KA-05093_note_0004.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3662,3994,dita_document:32a8e650e403814b3d8c,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0007.dita,Note,,,KA-05093_note_0007.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3851,3994,dita_document:0cac0901f74e3a687633,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05116_note_0025.dita,Note,,,KA-05116_note_0025.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3853,3994,dita_document:edcf8250ebb9b1383311,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05116_note_0027.dita,Note,,,KA-05116_note_0027.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3921,3994,dita_document:07cac929d6d96bb57cf0,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05124_note_0007.dita,Note,,,KA-05124_note_0007.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3992,3994,dita_document:e595a4dd19a62bb2786b,dita_document:c4712cd39179c23e19c2,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05130_note_0007.dita,Note,,,KA-05130_note_0007.dita,,,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3994,4037,dita_document:c4712cd39179c23e19c2,dita_document:2c6907c805324d0ef2f1,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,dita_document,KA-05134_note_0020.dita,Note,,,KA-05134_note_0020.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3994,4064,dita_document:c4712cd39179c23e19c2,dita_document:a8884bc7beb3a1442392,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,dita_document,KA-05138_note_0015.dita,Note,,,KA-05138_note_0015.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3994,4110,dita_document:c4712cd39179c23e19c2,dita_document:fa25339495d9e0aa213a,0.9956721663475036,0.99987507,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05130_note_0009.dita,Note,,,KA-05130_note_0009.dita,,,dita_document,KA-05141_note_0008.dita,Note,,,KA-05141_note_0008.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9."
3652,4092,dita_document:1296dd8bbfd143134ad0,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0003.dita,Note,,,KA-05092_note_0003.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3655,4092,dita_document:dd0c62134acd24bb51e5,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05092_note_0006.dita,Note,,,KA-05092_note_0006.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3659,4092,dita_document:a634a804829e5795adcf,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0004.dita,Note,,,KA-05093_note_0004.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3662,4092,dita_document:32a8e650e403814b3d8c,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05093_note_0007.dita,Note,,,KA-05093_note_0007.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3851,4092,dita_document:0cac0901f74e3a687633,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05116_note_0025.dita,Note,,,KA-05116_note_0025.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3853,4092,dita_document:edcf8250ebb9b1383311,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05116_note_0027.dita,Note,,,KA-05116_note_0027.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3921,4092,dita_document:07cac929d6d96bb57cf0,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05124_note_0007.dita,Note,,,KA-05124_note_0007.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
3992,4092,dita_document:e595a4dd19a62bb2786b,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05130_note_0007.dita,Note,,,KA-05130_note_0007.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
4037,4092,dita_document:2c6907c805324d0ef2f1,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05134_note_0020.dita,Note,,,KA-05134_note_0020.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
4064,4092,dita_document:a8884bc7beb3a1442392,dita_document:55e934c84540296b1c9d,0.9956721663475036,0.9998762,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,KA-05138_note_0015.dita,Note,,,KA-05138_note_0015.dita,,,dita_document,KA-05139_note_0028.dita,Note,,,KA-05139_note_0028.dita,,,"Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la section 4.9.","Note Remarque : S'il n'y a pas de date protégée applicable, veuillez en aviser l'institution étrangère dans la partie 4.9."
