item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
2280,2294,dita_document:d9a59c7714e80bf78e08,dita_document:aac1063bce413bc730c9,0.7808027863502502,0.99925905,conflicting information,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,"Both passages discuss the selection for expedited processing of cases, but they provide mutually incompatible reasons for this selection. Passage 1 cites 'late-stage presentation at diagnosis,' while Passage 2 cites 'the frequency of widespread disease at time of diagnosis.' These differing reasons create a conflict in the information presented.",True,llm_borderline,reviewed
2283,2294,dita_document:71f0f4a1268a198f98b8,dita_document:aac1063bce413bc730c9,0.7808027863502502,0.99925905,conflicting information,all_notes_en_cluster_00401,all_notes_en_cluster_00401,all_notes_en_cluster_00401,yes,"Both passages discuss expedited processing for cases, but they provide mutually incompatible reasons for this selection: Passage 1 cites 'late-stage presentation at diagnosis,' while Passage 2 cites 'the frequency of widespread disease at time of diagnosis.'",True,llm_borderline,reviewed
5395,5529,dita_document:4444996fdf1bddb36d17,dita_document:f20723e927fdcc4c6304,0.7807284593582153,0.9957474,independent,,,all_notes_en_cluster_00716,no,"The two passages discuss different aspects of overpayment cases in the Cúram system. Passage 1 focuses on the activation and deactivation of deductions related to suspended or unsuspended overpayment cases, while Passage 2 describes the creation of an overpayment case when the system identifies an overpayment. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3297,3468,dita_document:bf26f9941b95e0652197,dita_document:3f9e29161dc6302a73f5,0.780686616897583,0.9958964,independent,,,,no,"The two passages present different calculations related to the term 'Callout' with distinct figures and operations. They do not share the same scoped fact or instruction, nor do they contradict each other.",True,llm_borderline,reviewed
846,2650,dita_document:368b0b0b5c951da6a16f,dita_document:bae8740908ca0a6cd955,0.7805070877075195,0.8663526,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1148,1557,dita_document:f48c5e35e6c261e36769,dita_document:8d3531e3d71b690d3858,0.7804282307624817,0.9995219,duplicate/semantic duplicate,all_notes_en_cluster_00650,all_notes_en_cluster_00650,all_notes_en_cluster_00650,yes,"Both passages provide similar instructions regarding the requirement of a new statement of income or specific forms when an individual has filed a tax return and the pension split income can be identified. The differences in form names and specific systems mentioned do not change the core instruction, indicating they are essentially the same scoped fact.",True,llm_borderline,reviewed
3470,3472,dita_document:c541668af7b585ed43b7,dita_document:7b09a43d232f10cb7687,0.7802494168281555,0.99902856,conflicting information,,,,no,"Both passages provide calculations for Callout CPP RTR, but they present different amounts for the monthly rate and total, leading to mutually incompatible claims.",True,llm_borderline,reviewed
626,1391,dita_document:383c91f6ff39cab968d8,dita_document:88cd19d3ffd3ea44d7dd,0.7802173495292664,0.95087254,independent,,,all_notes_en_cluster_00022,no,"The two passages provide instructions related to different aspects of handling CPP benefits applications in ITRDS. Passage 1 focuses on reviewing payables and receivables before data capturing a credit split, while Passage 2 emphasizes the need to capture all mandatory and optional information from the applicant's CPPD benefits applications and to resolve discrepancies. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2082,2187,dita_document:cf64f42af9e7bdf7b92c,dita_document:66ca39d0c185a35fdf04,0.7801995277404785,0.9236107,independent,,,all_notes_en_cluster_00382,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2082,2191,dita_document:cf64f42af9e7bdf7b92c,dita_document:e2d4a4ac6917e2e87c1a,0.7801995277404785,0.9236107,independent,,,all_notes_en_cluster_00382,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1501,3199,dita_document:a470da3e9658a313288c,dita_document:e85603bbc76a27171961,0.780130922794342,0.9603147,duplicate/semantic duplicate,all_notes_en_cluster_00036,all_notes_en_cluster_00036,all_notes_en_cluster_00036,yes,"Both passages discuss the limitations of social security agreements between Canada and specific countries (China, the United Kingdom, and Israel), indicating that these agreements do not assist individuals in qualifying for benefits. They convey similar information regarding the need for caution when applying for benefits from these countries.",True,llm_borderline,reviewed
384,1597,dita_document:984edf279fc7074c198d,dita_document:5a1310e1150f4598bb5b,0.7801111936569214,0.7233956,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
603,1655,dita_document:65fe36c6786e66c5cd30,dita_document:7f37590912dac1af0023,0.7801055908203125,0.99950325,duplicate/semantic duplicate,all_notes_en_cluster_00348,all_notes_en_cluster_00348,all_notes_en_cluster_00348,yes,"Both passages convey the same essential information regarding the optional nature of client titles, although Passage 2 specifies the titles that are considered optional and mentions their appearance on the paper application.",True,llm_borderline,reviewed
606,1655,dita_document:b402ceee4822947e1d10,dita_document:7f37590912dac1af0023,0.7801055908203125,0.99950325,duplicate/semantic duplicate,all_notes_en_cluster_00348,all_notes_en_cluster_00348,all_notes_en_cluster_00348,yes,"Both passages discuss the optional nature of client titles, with Passage 1 stating that the title is optional and Passage 2 specifying that titles appear on the paper application but are still optional.",True,llm_borderline,reviewed
1426,2987,dita_document:970e0d98201e9ff28bf6,dita_document:55580298adae9cb63795,0.7801036834716797,0.884289,independent,,all_notes_en_cluster_00669,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3165,3340,dita_document:3d2ac25a0ae63645f953,dita_document:a6c0d14f6de0e5e88302,0.7800900936126709,0.9961903,one passage included in another,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,"Passage 1 provides more detailed information about the requirement for entering the client's written language preference in ITRDS, including a presumption if the preference is not indicated. Passage 2 states a similar requirement but lacks the additional detail about presuming the language. Therefore, Passage 2's information is included within the broader context of Passage 1.",True,llm_borderline,reviewed
3169,3340,dita_document:8fcb535228e5e1872c77,dita_document:a6c0d14f6de0e5e88302,0.7800900936126709,0.9961903,one passage included in another,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,"Passage 1 provides additional context about the client's written language preference and the presumption if no preference is indicated, while Passage 2 focuses solely on the requirement to enter the applicant's written language in ITRDS for transferring information to the PSCD. Therefore, Passage 2's information is included within the broader context of Passage 1.",True,llm_borderline,reviewed
3165,3341,dita_document:3d2ac25a0ae63645f953,dita_document:18fe3939abc608f888cb,0.7800900936126709,0.9961903,one passage included in another,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,"Passage 1 provides additional context about the client's written language preference and the presumption if no preference is indicated, while Passage 2 focuses solely on the requirement to enter the applicant's written language in ITRDS. Therefore, Passage 2's information is included within the broader context of Passage 1.",True,llm_borderline,reviewed
3169,3341,dita_document:8fcb535228e5e1872c77,dita_document:18fe3939abc608f888cb,0.7800900936126709,0.9961903,one passage included in another,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,"Passage 2 contains substantive information from Passage 1, specifically the requirement to enter the applicant's written language in ITRDS for transferring information to the PSCD. However, Passage 1 provides additional context about presuming the language if not indicated, which is not mentioned in Passage 2.",True,llm_borderline,reviewed
5104,5109,dita_document:215b8bd9e002ae778f3e,dita_document:e63431016baac910996b,0.7800438404083252,0.9993574,independent,,,,no,"The two passages discuss different aspects of a callout related to fraud or misrepresentation. Passage 1 focuses on an adjustment to a specific account, while Passage 2 details a payment made for a fraud case and its transfer to a third-party debtor account. They are related in topic but do not duplicate or contradict each other.",True,llm_borderline,reviewed
1158,2900,dita_document:c6e817ceb0268e507fed,dita_document:0024375c8655cf69634b,0.7800163626670837,0.9993284,one passage included in another,,all_notes_en_cluster_00211,all_notes_en_cluster_00002,no,"Passage 2 provides a specific example of the calculation method described in Passage 1. The formula in Passage 1 is used in Passage 2 to calculate a monthly amount and estimated income, thus including the substantive information from Passage 1.",True,llm_borderline,reviewed
