dataset,node_id,cluster_id,is_in_duplicate_cluster,cluster_size,body_type,node_type,article_path,article_title,document_type,language,word_count,content_hash,text
KMT all_notes EN,dita_document:da27b42ba156e8b29ccc,,no,,conbody,dita_document,KA-04423_note_0001.dita,Note,dita_common_node,,31,3fbe7c76f58ed527afcbebb5cb11e34d62ac4c1a,"Note Note: For International Operations (IO) accounts, the first and second digits of the OCON number indicates the responsible IO Processing Unit as determined by the International Social Security Agreement country."
KMT all_notes EN,dita_document:44a34f831dcafec83c26,all_notes_en_cluster_00427,yes,2,conbody,dita_document,KA-04423_note_0002.dita,Note,dita_common_node,,39,287d3c5c933db84252fa9a0b930d522055848452,"Note Note: In Ontario, regular CPP processing has been regionalized to Scarborough and Timmins and is distributed to these 2 processing sites based on the client's postal code. In addition, all Ontario CPPD processing has been regionalized to Chatham."
KMT all_notes EN,dita_document:7d74cdf43c477e78cad8,,no,,conbody,dita_document,KA-04423_note_0003.dita,Note,dita_common_node,,24,6cb7f0d68ed4b8a331e41ce91d87e3542a5998fe,"Note Note: In Ontario, all French files are sent to the Timmins Processing Center and the OCON is changed regardless of the postal code."
KMT all_notes EN,dita_document:4e5437d811964001b0e3,,no,,conbody,dita_document,KA-04425_note_0001.dita,Note,dita_common_node,,25,24266a3a49626044c78b03444893aff25de85dee,Note Note: The Minister has no discretion to extend the 60-day limit in which a DSB beneficiary must request the reversal of their in-favour cancellation.
KMT all_notes EN,dita_document:4cad8d0c7b41e1f25e57,,no,,conbody,dita_document,KA-04430_note_0001.dita,Note,dita_common_node,,21,60082e22afac250896ffffb2e64ed108d4343bf2,Note Note: Authenticated contributors can also view and print their CPP earnings and contributions information and estimated CPP benefit dollar amounts.
KMT all_notes EN,dita_document:b32a05a9e2c3787b3cac,,no,,conbody,dita_document,KA-04430_note_0002.dita,Note,dita_common_node,,20,760030deb96fb0e19060b7140ef082ff3d4852c5,Note Note: The first and second additional columns will remain blank until the enhanced earnings and contributions data is received.
KMT all_notes EN,dita_document:fb44f2d92c7084e47919,all_notes_en_cluster_00284,yes,10,conbody,dita_document,KA-04437_note_0001.dita,Note,dita_common_node,,50,2fb6adf4723615dff02a3174d5f5feaa5322cff7,"Note CPP Alert: Effective April 6, 2021, a Notification of Cash Receipt (NCR) will no longer be produced for CPP accounts. Incoming payments will be actioned by National Accounts Receivabl e. For more information, Incoming payments in Public Sector Collections and Disbursement Incoming payments in Public Sector Collections and Disbursement"
KMT all_notes EN,dita_document:c92c63d14d4d8c91ba27,,no,,conbody,dita_document,KA-04437_note_0002.dita,Note,dita_common_node,,14,ea38c361aff0be86ca0cb3fa1c501f11bc5f6a38,"Note OAS Alert : For information regarding cash receipts, refer to your existing guidance material."
KMT all_notes EN,dita_document:3f96fdc00b08593f03ac,,no,,conbody,dita_document,KA-04437_note_0003.dita,Note,dita_common_node,,13,1d6d145732b1583b5f1d7e8e84f0f52c6a86a75a,Note Note: The Regional Finance Unit completes the top portion of the form.
KMT all_notes EN,dita_document:02bdb6904e1a8a3c2c98,all_notes_en_cluster_00027,yes,3,conbody,dita_document,KA-04437_note_0004.dita,Note,dita_common_node,,9,e88d852cd649d24c3d0c512e11b6462253c7aa51,Note Note: The OCON is for CPP accounts only.
KMT all_notes EN,dita_document:c35c66defc6ecc8b747b,,no,,conbody,dita_document,KA-04437_note_0005.dita,Note,dita_common_node,,20,e9398addd9d83e6d7e460e391576cceb58d30dcf,"Note Note: The address locator 99 was used for Death (DTH) benefits, and locator 20 was used for combined pensions."
KMT all_notes EN,dita_document:8e16239a258eaa4d98f9,,no,,conbody,dita_document,KA-04437_note_0006.dita,Note,dita_common_node,,73,5e74ed14fce7804a63f5500e6217f8c9ad4e3f2a,"Note Note: Finance will forward copy 1 of the NCR with any correspondence that accompanied the original notification to Finance. Before being sent to Input/Output for removal from the pending file, they will route copy 2 of the NCR through the batching clerk. The action taken is written on the file cover. Finance receives copy 1 of the NCR and is responsible for making a determination regarding the disposition of the monies."
KMT all_notes EN,dita_document:88108800a2d036f365fe,,no,,conbody,dita_document,KA-04437_note_0007.dita,Note,dita_common_node,,90,01803ac4479485706d13471db1990ae99156c6e8,"Note Note: For combined accounts, ensure the Social Insurance Number (SIN) recorded on the NCR is the Living-Base SIN because the T4A(P) slip will be issued under that number. If the wrong SIN has been recorded on the NCR, the Input/Output section should be requested to delete the information and recapture the NCR using the correct SIN. To ensure the account's SIN is provided with the remittance, processing staff may wish to include a duplicate copy of the refund request letter which could be returned with the remittance."
KMT all_notes EN,dita_document:5f7fd1de680b3e2897ec,,no,,conbody,dita_document,KA-04437_note_0008.dita,Note,dita_common_node,,22,7a361290beb40c9f14071a42431c52b92937b237,"Note Note: If a receivable is not set up in the system, an Electronic Data Processing transaction is not required (CPP only)."
KMT all_notes EN,dita_document:1c21941e9d8fbea21e8e,,no,,conbody,dita_document,KA-04439_note_0001.dita,Note,dita_common_node,,13,738571cd761b389b9bd8f9c119e20aecd05128da,"Note Note: For privacy reasons, the Social Insurance Number (SIN) cannot be entered."
KMT all_notes EN,dita_document:f0a8a1d09cf888a82ea2,,no,,conbody,dita_document,KA-04439_note_0002.dita,Note,dita_common_node,,37,5f940dcda8da9856e00ee26ea7e1ec9e76c06b6d,"Note Note: This message appears when the application has tried unsuccessfully to connect to the web service for 2 minutes. This normally occurs when the web service is down, but could also be caused by another problem."
KMT all_notes EN,dita_document:1924f32afc1f6ed16a5a,,no,,conbody,dita_document,KA-04443_note_0001.dita,Note,dita_common_node,,23,9de118aeb8a805359005362a36f7ce1b9a0d189c,"Note Note: In Japan, most of the accounts are savings accounts; therefore, Bank of America is enforcing that they have an “S” indicator."
KMT all_notes EN,dita_document:8b2c5eabe976a0a6c099,,no,,conbody,dita_document,KA-04443_note_0002.dita,Note,dita_common_node,,68,8bf5a410df677e40a6facc4bcf6ba002f0f90088,"Note Note: This information must be sent to Public Services and Procurement Canada i n the Remittance field with the following structure: PHN12345678901. It can be present anywhere in the remittance as long as the structure is adhered to. In SPS, the phone number will appear in the Misc. Foreign Info field on the Foreign Enrolment screen, where Bank of America will access and send out the information."
KMT all_notes EN,dita_document:82a8ea7c0771001672af,,no,,conbody,dita_document,KA-04446_note_0001.dita,Note,dita_common_node,,24,2ac8f269bad3fc5157b137cef928f61639db78d5,"Note Note: If the Is there a will? field is left blank, the applicant must be contacted to determine if there is a will."
KMT all_notes EN,dita_document:aba622d7d77dd4981731,,no,,conbody,dita_document,KA-04446_note_0002.dita,Note,dita_common_node,,75,24dedf0d1f530037374794ccddc16040fb69761d,Note Note: A contract is defined as a pre-paid contract made by the deceased or a signed contract where the individual signing takes responsibility to pay the charges indicated in the contract. A contract can be an invoice that provides evidence of responsibility to pay. A statement is defined as a signed written statement or the information is provided in the applicable section of the Application for a Canada Pension Plan Death Benefit (ISP-1200) form.
KMT all_notes EN,dita_document:59398d61abebcb293ba8,all_notes_en_cluster_00502,yes,2,conbody,dita_document,KA-04446_note_0003.dita,Note,dita_common_node,,55,28603c1ff26482a561a907f92f3c4873327c697a,"Note Note: If there is reason to doubt the validity of the statement on the application, you can request a copy of the will or letter of administration. If additional guidance is required, send an enquiry via the National Business Expertise Tool Internal link (NEXO) (access required). National Business Expertise Tool National Business Expertise Tool"
KMT all_notes EN,dita_document:bcb3b41619abef51b1e7,,no,,conbody,dita_document,KA-04446_note_0004.dita,Callout,dita_common_node,,134,69a758ef6c40da9d370245cc882634bd12c4db71,"Callout Example If applicant A paid $1,000 for the funeral and applicant B paid $4,000, the proportions are 20% and 80% of the total paid for the funeral: $1,000 ∕ $5,000 = 20% and $4,000 ∕ $5,000 = 80%. When the DTH benefit amount is composed of the flat rate, this looks like: Applicant A is entitled to 20% of the DTH benefit payment (20% of $2,500 = $500). Applicant B is entitled to 80% of the DTH benefit payment (80% of $2,500 = $2,000). When the DTH benefit amount includes the top up, this looks like: Applicant A is entitled to 20% of the DTH benefit payment (20% of $5,000 = $1,000). Applicant B is entitled to 80% of the DTH benefit payment (80% of $5,000 = $4,000)."
KMT all_notes EN,dita_document:872a8cdb35dbbba28d89,all_notes_en_cluster_00628,yes,2,conbody,dita_document,KA-04446_note_0005.dita,Note,dita_common_node,,127,d38078958d617db63e6332b535df39cfeee28a88,"Note Note: When the surviving spouse or common-law partner of the deceased contributor is the applicant and there is an SVR pension payable, only the flat rate amount of the Death ( DTH ) benefit will be paid if all other eligibility requirements are met. There is no entitlement to the top-up when an SVR pension is payable. When the surviving spouse or common-law partner does not apply for an SVR pension after you have followed the proper Bring Forward periods, you may pay the full flat rate and top-up of the benefit, if applicable. However, if the surviving spouse or common-law partner of the deceased contributor applies for and receives an SVR pension at a later date, the top-up will be considered an overpayment and must be collected."
KMT all_notes EN,dita_document:7ed27e685e2e7f269f55,all_notes_en_cluster_00450,yes,4,conbody,dita_document,KA-04446_note_0006.dita,Note,dita_common_node,,60,65fa354374308d6c25baac42b9665ce8dbda9005,"Note Note: For exceptional circumstances, the surviving spouse or common-law partner can provide a signed written statement that clarifies the circumstances regarding the payment of the funeral expenses and the agent can send an enquiry to Policy via the National Business Expertise Tool Internal link (NEXO) (access required) by following normal channels. National Business Expertise Tool National Business Expertise Tool"
KMT all_notes EN,dita_document:df669bed5f5bc1040829,all_notes_en_cluster_00450,yes,4,conbody,dita_document,KA-04446_note_0007.dita,Note,dita_common_node,,60,de00fbc17c929ee801162ad560b3bfd95430c2af,"Note Note: In exceptional circumstances, the surviving spouse or common-law partner can provide a signed written statement that clarifies the circumstances regarding the payment of the funeral expenses and the agent can send an enquiry to Policy via the National Business Expertise Tool Internal link (NEXO) (access required) by following normal channels. National Business Expertise Tool National Business Expertise Tool"
KMT all_notes EN,dita_document:5d47fd259294050cad1f,,no,,conbody,dita_document,KA-04446_note_0008.dita,Note,dita_common_node,,29,4ef6df5443f8d16e76483cbb1641617f7c1f3e33,"Note Note: In some cases, you must look to the relevant province's succession laws to help validate the next of kin before paying a DTH benefit to an applicant."
KMT all_notes EN,dita_document:4c19ece500242d74181b,all_notes_en_cluster_00450,yes,4,conbody,dita_document,KA-04446_note_0009.dita,Note,dita_common_node,,58,b79aa235e61db02be642f01ad82a324d75d9e763,"Note Note: For exceptional circumstances, the next of kin can provide a signed written statement that clarifies the circumstances regarding the payment of the funeral expenses, and the agent can send an enquiry to Policy via the National Business Expertise Tool Internal link (NEXO) (access required) by following normal channels. National Business Expertise Tool National Business Expertise Tool"
KMT all_notes EN,dita_document:8be85710abdc643969f9,all_notes_en_cluster_00450,yes,4,conbody,dita_document,KA-04446_note_0010.dita,Note,dita_common_node,,58,b79aa235e61db02be642f01ad82a324d75d9e763,"Note Note: For exceptional circumstances, the next of kin can provide a signed written statement that clarifies the circumstances regarding the payment of the funeral expenses and the agent can send an enquiry to Policy via the National Business Expertise Tool Internal link (NEXO) (access required) by following normal channels. National Business Expertise Tool National Business Expertise Tool"
KMT all_notes EN,dita_document:e774b65e74950f98f8ca,,no,,conbody,dita_document,KA-04451_note_0001.dita,Note,dita_common_node,,20,385e7e9763b158cb95c3ae0e2e7277272ed4a946,Note Note: Ensure the client's address format matches their preferred language as this reduces the potential for Official Language complaints.
KMT all_notes EN,dita_document:93885f54065cb26c4a34,,no,,conbody,dita_document,KA-04453_note_0001.dita,Note,dita_common_node,,24,d12f75d0d78c8925845e447edb3a5d48856d12c6,"Note Note: If any questions are raised regarding the beneficiary's eligibility or entitlement, you must request an OAS pension or a GIS benefit application."
