item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item1_text,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item2_text
3118,3119,dita_document:d77cf1fb834bb9848e79,dita_document:efbb1cb21b0815956883,0.817414402961731,0.9994706,duplicate/semantic duplicate,"Both passages provide the same instruction regarding the requirement of a last name at birth, with the only difference being the subject (applicant vs. deceased contributor). The core information remains the same.",True,llm_borderline,reviewed,dita_document,note_c_3119.dita,Note,,,note_c_3119.dita,,,"Note Note: If the applicant is female, the last name at birth must be provided.",dita_document,note_c_3120.dita,Note,,,note_c_3120.dita,,,"Note Note: If the deceased contributor is female, her last name at birth must be provided."
2766,2787,dita_document:a11329d44edb5bd57ddf,dita_document:8cf055edd8f0dc834e96,0.8173533082008362,0.9988106,conflicting information,"Passage 1 states that a specific field is only on the paper application form, while Passage 2 claims that the same field appears only on the online application. These statements are mutually incompatible regarding the presence of the field on the respective application forms.",True,llm_borderline,reviewed,dita_document,note_c_2767.dita,Note,,,note_c_2767.dita,,,Note Note: This field is only on the paper application form.,dita_document,note_c_2788.dita,Note,,,note_c_2788.dita,,,Note Note : This field appears on the online application only.
376,738,dita_document:126a0455227fde45f9d4,dita_document:515dba7ad86c406312ae,0.8173493146896362,0.9988885,duplicate/semantic duplicate,"Both passages discuss the recording of email addresses in ITRDS and emphasize that email is not an approved method of communication, although they refer to different subjects (contacts vs. applicants). The core message and warning about email communication are essentially the same.",True,llm_borderline,reviewed,dita_document,note_c_0377.dita,Note,,,note_c_0377.dita,,,"Note Warning: At this time, the Department is committed to recording a contact's email address in ITRDS but email is not an approved method of communication with clients or their legal representatives. Do not communicate with the third party by email.",dita_document,note_c_0739.dita,Note,,,note_c_0739.dita,,,"Note Note: You must use ITRDS to record the applicant's email address when it is provided on their application or form. At this time, the Department is committed to recording an applicant's email address in ITRDS , but email is not an approved method of communication with the applicant due to privacy concerns. Do not communicate with the applicant by email."
388,399,dita_document:9eb6ae088cdb4186e852,dita_document:fb6db0970794518196bd,0.8173474669456482,0.99985343,conflicting information,"Both passages state that the Modify button only appears under certain conditions related to the application of a specific type of benefit. However, Passage 1 refers to an FVTW while Passage 2 refers to a PVTW, indicating mutually incompatible claims about the conditions under which the Modify button appears.",True,llm_borderline,reviewed,dita_document,note_c_0389.dita,Note,,,note_c_0389.dita,,,Note Note: The Modify button only appears when an FVTW is already applied to the client’s benefits.,dita_document,note_c_0400.dita,Note,,,note_c_0400.dita,,,Note Note: The Modify button only appears when a PVTW is already applied to the client's benefits.
7720,8410,dita_document:0bbd14d5eb183f98d424,dita_document:a43da4d39aba9b212edf,0.8173342943191528,0.9989799,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the examination of a request and the necessity of ensuring it is signed. They also mention contacting the applicant for additional information or documents, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_7721.dita,Note,,,note_c_7721.dita,,,"Note Avertissement : Analysez toute la demande et assurez-vous que le demandeur l'a signée. Pour de plus amples renseignements ou pour obtenir des documents, communiquez avec le demandeur, le cas échéant. Consultez Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche)",dita_document,note_c_8411.dita,Note,,,note_c_8411.dita,,,"Note Avertissement : Examinez la totalité de la demande et assurez-vous qu'elle est signée. Vous devez communiquer avec l'enfant pour obtenir les renseignements ou les documents obligatoires manquants et mettre l'activité en rappel, le cas échéant. Consultez Déterminer si une demande est valide (scénario) Déterminer si une demande est valide (scénario)"
4758,7659,dita_document:3c5a433b41794fe090f6,dita_document:abb8fadb03b4616a45ce,0.8170890808105469,0.99969226,duplicate/semantic duplicate,"Both passages discuss the requirement for entering written language preferences in the SERTI system for transferring information to the public sector management system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_4759.dita,Note,,,note_c_4759.dita,,,Note Remarque : La langue écrite du contact doit avoir été saisie dans le SERTI pour transférer les renseignements dans le système de gestion des Perceptions et décaissements du secteur public.,dita_document,note_c_7660.dita,Note,,,note_c_7660.dita,,,Note Remarque : Les Comptes doivent saisir la préférence du demandeur à l'égard de la langue écrite dans le SERTI pour que l'information soit transférée au système de gestion des Perceptions et décaissements du secteur public.
7825,7965,dita_document:029c1cd7d161cd9f5de1,dita_document:1e76d44ca001d7fbbbb2,0.8170297741889954,0.99923486,duplicate/semantic duplicate,"Both passages provide instructions on submitting a foreign benefit request, detailing the process of sending forms and supporting documents. They are reworded but convey the same scoped information.",True,llm_borderline,reviewed,dita_document,note_c_7826.dita,Note,,,note_c_7826.dita,,,"Note Remarque : Si vous transmettez une demande de prestation étrangère, suivez le processus habituel pour envoyer par la poste le formulaire de liaison, le formulaire de demande ainsi que les documents justificatifs au Chili après que ceux-ci aient été transmis par l'entremise de Connexion. Assurez-vous que les copies conformes de la demande et des documents, le cas échéant, soient consignés au dossier avec le formulaire de liaison.",dita_document,note_c_7966.dita,Note,,,note_c_7966.dita,,,"Note Remarque : Si vous transmettez une demande de prestation étrangère, suivez les procédures habituelles pour envoyer le formulaire de liaison, le formulaire de demande et les documents justificatifs par courrier à la Banque d’assurance sociale (SVB) après que ceux-ci aient été transmis par l'entremise de Connexion. Assurez-vous que des copies certifiées de la demande et des documents, le cas échéant, soient placées au dossier avec le formulaire de liaison."
8191,8194,dita_document:2a825069b0808dd899da,dita_document:cf2157cb24c97793829b,0.8170110583305359,0.9998688,conflicting information,"Passage 1 states that all tasks must be closed manually, while Passage 2 indicates that some tasks close automatically when specific criteria are met, contradicting the claim made in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_8192.dita,Note,,,note_c_8192.dita,,,Note Remarque : Toutes les tâches doivent être fermées manuellement.,dita_document,note_c_8195.dita,Note,,,note_c_8195.dita,,,Note Remarque : Plusieurs tâches se ferment automatiquement une fois que leurs critères précis sont satisfaits. D’autres doivent être fermées manuellement.
6061,7475,dita_document:449db5408e96c1e91b2b,dita_document:e7db723cb00994b18407,0.8169479370117188,0.9998023,conflicting information,"Both passages claim that a specific field is present only on a particular type of application form, but they contradict each other by stating that one is for the online form and the other for the paper form.",True,llm_borderline,reviewed,dita_document,note_c_6062.dita,Note,,,note_c_6062.dita,,,Note Remarque : Ce champ n'est présent que sur le formulaire de demande en ligne.,dita_document,note_c_7476.dita,Note,,,note_c_7476.dita,,,Note Remarque : Cette section n'est présente que sur le formulaire de demande papier.
9183,9184,dita_document:5640c2c7f217ddadb2e0,dita_document:b3e5c0ea5b3e37a2de6c,0.8169148564338684,0.99966455,one passage included in another,"Passage 1 provides a general instruction about a word limit of 40 characters, while Passage 2 specifies that this limit applies to the combined input of two specific fields. Therefore, Passage 1's information is included in the more specific context of Passage 2.",True,llm_borderline,reviewed,dita_document,note_c_9184.dita,Note,,,note_c_9184.dita,,,Note Remarque : Le nombre total de mots saisis dans ce champ ne doit pas dépasser 40 caractères.,dita_document,note_c_9185.dita,Note,,,note_c_9185.dita,,,Note Remarque : Le nombre combiné de mots saisis dans les champs Numéro d’unité/d’appartement/de bureau et Numéro municipal ne doit pas dépasser 40 caractères.
